att_date,[01]usi_id,[01]grade_level,[156]att_code,[156]description,Campus
9/8/2014,5337141055,4,P,Present and On Time,WP
9/8/2014,7475256879,4,P,Present and On Time,WP
9/8/2014,7475256879,4,P,Present and On Time,WP
9/8/2014,5994342748,4,P,Present and On Time,WP
9/8/2014,5994342748,4,P,Present and On Time,WP
9/8/2014,7050793284,4,P,Present and On Time,WP
9/8/2014,7050793284,4,P,Present and On Time,WP
9/8/2014,6692068656,4,P,Present and On Time,WP
9/8/2014,6692068656,4,P,Present and On Time,WP
9/8/2014,8524823059,4,P,Present and On Time,WP
9/8/2014,8524823059,4,P,Present and On Time,WP
9/8/2014,4160172058,4,P,Present and On Time,WP
9/8/2014,4160172058,4,P,Present and On Time,WP
9/8/2014,8765949846,4,P,Present and On Time,WP
9/8/2014,8765949846,4,P,Present and On Time,WP
9/8/2014,7595346488,4,P,Present and On Time,WP
9/8/2014,7595346488,4,P,Present and On Time,WP
9/8/2014,9901039883,4,P,Present and On Time,WP
9/8/2014,9901039883,4,P,Present and On Time,WP
9/8/2014,9705580720,4,P,Present and On Time,WP
9/8/2014,9705580720,4,P,Present and On Time,WP
9/8/2014,1814871217,1,P,Present and On Time,MS
9/8/2014,1814871217,1,P,Present and On Time,MS
9/8/2014,4972524561,1,P,Present and On Time,MS
9/8/2014,4972524561,1,P,Present and On Time,MS
9/8/2014,2823343911,1,X,Excused Absent,MS
9/8/2014,2823343911,1,X,Excused Absent,MS
9/8/2014,7431171756,1,P,Present and On Time,MS
9/8/2014,7431171756,1,P,Present and On Time,MS
9/8/2014,4294357819,1,P,Present and On Time,MS
9/8/2014,4294357819,1,P,Present and On Time,MS
9/11/2014,3679124317,0,P,Present and On Time,MS
9/11/2014,3679124317,0,P,Present and On Time,MS
9/11/2014,3517454842,0,P,Present and On Time,MS
9/11/2014,3517454842,0,P,Present and On Time,MS
9/11/2014,1581434839,0,T,Tardy,MS
9/11/2014,1581434839,0,T,Tardy,MS
9/11/2014,4647632369,0,P,Present and On Time,MS
9/11/2014,4647632369,0,P,Present and On Time,MS
9/11/2014,2966168838,0,P,Present and On Time,MS
9/11/2014,2966168838,0,P,Present and On Time,MS
9/11/2014,3238542176,0,P,Present and On Time,MS
9/11/2014,3238542176,0,P,Present and On Time,MS
9/11/2014,8573453265,0,X,Excused Absent,MS
9/11/2014,8573453265,0,X,Excused Absent,MS
9/11/2014,4356591569,0,T,Tardy,MS
9/11/2014,4356591569,0,T,Tardy,MS
9/11/2014,4968657986,0,P,Present and On Time,MS
9/11/2014,4968657986,0,P,Present and On Time,MS
9/11/2014,2325967581,0,P,Present and On Time,MS
9/11/2014,2325967581,0,P,Present and On Time,MS
9/11/2014,2378281943,0,T,Tardy,MS
9/11/2014,2378281943,0,T,Tardy,MS
9/11/2014,7365822198,0,P,Present and On Time,MS
9/11/2014,7365822198,0,P,Present and On Time,MS
9/11/2014,5987369371,0,P,Present and On Time,MS
9/11/2014,5987369371,0,P,Present and On Time,MS
9/11/2014,4197187572,0,P,Present and On Time,MS
9/11/2014,4197187572,0,P,Present and On Time,MS
9/11/2014,5941692579,0,P,Present and On Time,MS
9/11/2014,5941692579,0,P,Present and On Time,MS
9/11/2014,1625345682,0,P,Present and On Time,MS
9/11/2014,1625345682,0,P,Present and On Time,MS
9/11/2014,2596572666,7,P,Present and On Time,WP
9/11/2014,2596572666,7,P,Present and On Time,WP
9/11/2014,3696386324,7,P,Present and On Time,WP
9/11/2014,3696386324,7,P,Present and On Time,WP
9/11/2014,6789580275,7,X,Excused Absent,WP
9/11/2014,6789580275,7,X,Excused Absent,WP
9/11/2014,6484861476,7,P,Present and On Time,WP
9/11/2014,6484861476,7,P,Present and On Time,WP
9/11/2014,7592160006,7,P,Present and On Time,WP
9/11/2014,7592160006,7,P,Present and On Time,WP
9/11/2014,9503593435,7,P,Present and On Time,WP
9/11/2014,9503593435,7,P,Present and On Time,WP
9/11/2014,9906553353,7,P,Present and On Time,WP
9/11/2014,9906553353,7,P,Present and On Time,WP
9/11/2014,7955361563,7,P,Present and On Time,WP
9/11/2014,7955361563,7,P,Present and On Time,WP
9/11/2014,8043492253,7,P,Present and On Time,WP
9/11/2014,8043492253,7,P,Present and On Time,WP
9/11/2014,6630141515,7,P,Present and On Time,WP
9/11/2014,6630141515,7,P,Present and On Time,WP
9/11/2014,4474895105,7,P,Present and On Time,WP
9/11/2014,4474895105,7,P,Present and On Time,WP
9/11/2014,3047053775,7,P,Present and On Time,WP
9/11/2014,3047053775,7,P,Present and On Time,WP
9/11/2014,5007146985,7,P,Present and On Time,WP
9/11/2014,5007146985,7,P,Present and On Time,WP
9/11/2014,1111767884,7,P,Present and On Time,WP
9/11/2014,1111767884,7,P,Present and On Time,WP
9/11/2014,6542175639,7,P,Present and On Time,WP
9/11/2014,6542175639,7,P,Present and On Time,WP
9/11/2014,6151181255,7,P,Present and On Time,WP
9/11/2014,6151181255,7,P,Present and On Time,WP
9/11/2014,6557834661,7,P,Present and On Time,WP
9/11/2014,6557834661,7,P,Present and On Time,WP
9/11/2014,2075723930,7,P,Present and On Time,WP
9/11/2014,2075723930,7,P,Present and On Time,WP
9/11/2014,9701235241,4,P,Present and On Time,WP
9/11/2014,9701235241,4,P,Present and On Time,WP
9/11/2014,4160172058,4,P,Present and On Time,WP
9/11/2014,4160172058,4,P,Present and On Time,WP
9/11/2014,9705580720,4,P,Present and On Time,WP
9/11/2014,9705580720,4,P,Present and On Time,WP
9/11/2014,6608463084,4,P,Present and On Time,WP
9/11/2014,6608463084,4,P,Present and On Time,WP
9/11/2014,8765949846,4,P,Present and On Time,WP
9/11/2014,8765949846,4,P,Present and On Time,WP
9/11/2014,3836356315,4,P,Present and On Time,WP
9/11/2014,3836356315,4,P,Present and On Time,WP
9/11/2014,7475256879,4,P,Present and On Time,WP
9/11/2014,7475256879,4,P,Present and On Time,WP
9/11/2014,5285936169,4,P,Present and On Time,WP
9/11/2014,5285936169,4,P,Present and On Time,WP
9/11/2014,6692068656,4,P,Present and On Time,WP
9/11/2014,6692068656,4,P,Present and On Time,WP
9/11/2014,7595346488,4,P,Present and On Time,WP
9/11/2014,7595346488,4,P,Present and On Time,WP
9/11/2014,3259435654,4,P,Present and On Time,WP
9/11/2014,3259435654,4,P,Present and On Time,WP
9/11/2014,5337141055,4,P,Present and On Time,WP
9/11/2014,5337141055,4,P,Present and On Time,WP
9/11/2014,5641536245,4,P,Present and On Time,WP
9/11/2014,5641536245,4,P,Present and On Time,WP
9/11/2014,8524823059,4,P,Present and On Time,WP
9/11/2014,8524823059,4,P,Present and On Time,WP
9/11/2014,5994342748,4,P,Present and On Time,WP
9/11/2014,5994342748,4,P,Present and On Time,WP
9/11/2014,7477867076,4,P,Present and On Time,WP
9/11/2014,7477867076,4,P,Present and On Time,WP
9/11/2014,7050793284,4,P,Present and On Time,WP
9/11/2014,7050793284,4,P,Present and On Time,WP
9/11/2014,2657704858,4,P,Present and On Time,WP
9/11/2014,2657704858,4,P,Present and On Time,WP
9/11/2014,5168213456,4,P,Present and On Time,WP
9/11/2014,5168213456,4,P,Present and On Time,WP
9/11/2014,9876713831,4,P,Present and On Time,WP
9/11/2014,9876713831,4,P,Present and On Time,WP
9/11/2014,5211640209,4,P,Present and On Time,WP
9/11/2014,5211640209,4,P,Present and On Time,WP
9/11/2014,5810944863,4,P,Present and On Time,WP
9/11/2014,5810944863,4,P,Present and On Time,WP
9/11/2014,4549642211,4,P,Present and On Time,WP
9/11/2014,4549642211,4,P,Present and On Time,WP
9/11/2014,7651619875,4,P,Present and On Time,WP
9/11/2014,7651619875,4,P,Present and On Time,WP
9/11/2014,6454823294,1,P,Present and On Time,MS
9/11/2014,6454823294,1,P,Present and On Time,MS
9/11/2014,3464172457,1,P,Present and On Time,MS
9/11/2014,3464172457,1,P,Present and On Time,MS
9/11/2014,2851938428,1,P,Present and On Time,MS
9/11/2014,2851938428,1,P,Present and On Time,MS
9/11/2014,7600576633,1,P,Present and On Time,MS
9/11/2014,7600576633,1,P,Present and On Time,MS
9/11/2014,2781433128,1,P,Present and On Time,MS
9/11/2014,2781433128,1,P,Present and On Time,MS
9/11/2014,4543254457,1,P,Present and On Time,MS
9/11/2014,4543254457,1,P,Present and On Time,MS
9/11/2014,2424127581,1,P,Present and On Time,MS
9/11/2014,2424127581,1,P,Present and On Time,MS
9/11/2014,9174487493,1,T,Tardy,MS
9/11/2014,9174487493,1,T,Tardy,MS
9/11/2014,9767869123,1,P,Present and On Time,MS
9/11/2014,9767869123,1,P,Present and On Time,MS
9/11/2014,9291337641,1,P,Present and On Time,MS
9/11/2014,9291337641,1,P,Present and On Time,MS
9/11/2014,3863814576,1,P,Present and On Time,MS
9/11/2014,3863814576,1,P,Present and On Time,MS
9/11/2014,4266824653,1,P,Present and On Time,MS
9/11/2014,4266824653,1,P,Present and On Time,MS
9/11/2014,4116471755,1,T,Tardy,MS
9/11/2014,4116471755,1,T,Tardy,MS
9/11/2014,4926414678,1,P,Present and On Time,MS
9/11/2014,4926414678,1,P,Present and On Time,MS
9/11/2014,7334653386,1,X,Excused Absent,MS
9/11/2014,7334653386,1,X,Excused Absent,MS
9/11/2014,2562978498,1,P,Present and On Time,MS
9/11/2014,2562978498,1,P,Present and On Time,MS
9/11/2014,2246652197,1,P,Present and On Time,MS
9/11/2014,2246652197,1,P,Present and On Time,MS
9/11/2014,4648623118,1,P,Present and On Time,MS
9/11/2014,4648623118,1,P,Present and On Time,MS
9/11/2014,1595925147,1,P,Present and On Time,MS
9/11/2014,1595925147,1,P,Present and On Time,MS
9/11/2014,4291319967,5,P,Present and On Time,WP
9/11/2014,4291319967,5,P,Present and On Time,WP
9/11/2014,9465826746,5,P,Present and On Time,WP
9/11/2014,9465826746,5,P,Present and On Time,WP
9/11/2014,3755597172,5,P,Present and On Time,WP
9/11/2014,3755597172,5,P,Present and On Time,WP
9/11/2014,2963143900,5,P,Present and On Time,WP
9/11/2014,2963143900,5,P,Present and On Time,WP
9/11/2014,9391071327,5,P,Present and On Time,WP
9/11/2014,9391071327,5,P,Present and On Time,WP
9/11/2014,7416141467,5,P,Present and On Time,WP
9/11/2014,7416141467,5,P,Present and On Time,WP
9/11/2014,9718453707,5,P,Present and On Time,WP
9/11/2014,9718453707,5,P,Present and On Time,WP
9/11/2014,7548654179,5,P,Present and On Time,WP
9/11/2014,7548654179,5,P,Present and On Time,WP
9/11/2014,1726320126,5,P,Present and On Time,WP
9/11/2014,1726320126,5,P,Present and On Time,WP
9/11/2014,5960130425,5,P,Present and On Time,WP
9/11/2014,5960130425,5,P,Present and On Time,WP
9/11/2014,3226992476,5,P,Present and On Time,WP
9/11/2014,3226992476,5,P,Present and On Time,WP
9/11/2014,7979732504,5,P,Present and On Time,WP
9/11/2014,7979732504,5,P,Present and On Time,WP
9/11/2014,5869242185,5,P,Present and On Time,WP
9/11/2014,5869242185,5,P,Present and On Time,WP
9/11/2014,9586398694,5,P,Present and On Time,WP
9/11/2014,9586398694,5,P,Present and On Time,WP
9/11/2014,7501827848,5,P,Present and On Time,WP
9/11/2014,7501827848,5,P,Present and On Time,WP
9/11/2014,6856765536,5,P,Present and On Time,WP
9/11/2014,6856765536,5,P,Present and On Time,WP
9/11/2014,5586947596,5,P,Present and On Time,WP
9/11/2014,5586947596,5,P,Present and On Time,WP
9/11/2014,9126229042,5,P,Present and On Time,WP
9/11/2014,9126229042,5,P,Present and On Time,WP
9/11/2014,9154236436,5,P,Present and On Time,WP
9/11/2014,9154236436,5,P,Present and On Time,WP
9/11/2014,5290216072,5,P,Present and On Time,WP
9/11/2014,5290216072,5,P,Present and On Time,WP
9/11/2014,4177148843,5,P,Present and On Time,WP
9/11/2014,4177148843,5,P,Present and On Time,WP
9/11/2014,8666720422,5,P,Present and On Time,WP
9/11/2014,8666720422,5,P,Present and On Time,WP
9/11/2014,9663412955,5,P,Present and On Time,WP
9/11/2014,9663412955,5,P,Present and On Time,WP
9/11/2014,1813978525,6,A,Absent,WP
9/11/2014,1813978525,6,A,Absent,WP
9/11/2014,3647955231,6,P,Present and On Time,WP
9/11/2014,3647955231,6,P,Present and On Time,WP
9/11/2014,8193205941,6,P,Present and On Time,WP
9/11/2014,8193205941,6,P,Present and On Time,WP
9/11/2014,7047478174,6,P,Present and On Time,WP
9/11/2014,7047478174,6,P,Present and On Time,WP
9/11/2014,6330179802,6,P,Present and On Time,WP
9/11/2014,6330179802,6,P,Present and On Time,WP
9/11/2014,9114863243,6,T,Tardy,WP
9/11/2014,9114863243,6,T,Tardy,WP
9/11/2014,8547989010,6,P,Present and On Time,WP
